"p","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.52777,0.50111,-0.00052599,4.3861e-06,1,0.0165,0.25,0.004,0
0.52777,0.49576,-0.00053475,4.4818e-06,1,0.01675,0.25,0.00425,0
0.52777,0.49041,-0.0005435,4.5779e-06,1,0.017,0.25,0.0045,0
0.52777,0.48506,-0.00055226,4.6744e-06,1,0.01725,0.25,0.00475,0
0.52777,0.47971,-0.00056102,4.7713e-06,1,0.0175,0.25,0.005,0
0.52777,0.47375,-0.00056614,4.8331e-06,1,0.01775,0.25,0.00525,0
0.52777,0.46564,-0.00055834,4.7691e-06,1,0.018,0.25,0.0055,0
0.52777,0.45754,-0.00055055,4.7054e-06,1,0.01825,0.25,0.00575,0
0.52777,0.44943,-0.00054276,4.642e-06,1,0.0185,0.25,0.006,0
0.52777,0.44132,-0.00053497,4.5789e-06,1,0.01875,0.25,0.00625,0
0.52777,0.43293,-0.00052596,4.5046e-06,1,0.019,0.25,0.0065,0
0.52777,0.42151,-0.00050413,4.3112e-06,1,0.01925,0.25,0.00675,0
0.52777,0.41009,-0.00048231,4.1179e-06,1,0.0195,0.25,0.007,0
0.52777,0.39867,-0.00046049,3.9249e-06,1,0.01975,0.25,0.00725,0
0.52777,0.38725,-0.00043867,3.7321e-06,1,0.02,0.25,0.0075,0
0.52777,0.37583,-0.00041684,3.5396e-06,1,0.02025,0.25,0.00775,0
0.52777,0.36081,-0.00038747,3.2988e-06,1,0.0205,0.25,0.008,0
0.52777,0.34575,-0.00035801,3.0577e-06,1,0.02075,0.25,0.00825,0
0.52777,0.3307,-0.00032856,2.8168e-06,1,0.021,0.25,0.0085,0
0.52777,0.31564,-0.00029911,2.5761e-06,1,0.02125,0.25,0.00875,0
0.52777,0.30059,-0.00026966,2.3356e-06,1,0.0215,0.25,0.009,0
0.52777,0.28208,-0.00024095,2.1235e-06,1,0.02175,0.25,0.00925,0
0.52777,0.26337,-0.00021229,1.9134e-06,1,0.022,0.25,0.0095,0
0.52777,0.24466,-0.00018363,1.7035e-06,1,0.02225,0.25,0.00975,0
0.52777,0.22594,-0.00015497,1.4937e-06,1,0.0225,0.25,0.01,0
0.52777,0.20723,-0.00012631,1.284e-06,1,0.02275,0.25,0.01025,0
0.52777,0.18662,-0.00010716,1.1349e-06,1,0.023,0.25,0.0105,0
0.52777,0.1659,-8.857e-05,9.895e-07,1,0.02325,0.25,0.01075,0
0.52777,0.14517,-6.9985e-05,8.4426e-07,1,0.0235,0.25,0.011,0
0.52777,0.12445,-5.1399e-05,6.9916e-07,1,0.02375,0.25,0.01125,0
0.52777,0.10373,-3.2814e-05,5.542e-07,1,0.024,0.25,0.0115,0
0.52777,0.09025,-2.5361e-05,4.8122e-07,1,0.02425,0.25,0.01175,0
0.52777,0.077063,-1.8357e-05,4.1119e-07,1,0.0245,0.25,0.012,0
0.52777,0.063877,-1.1353e-05,3.4122e-07,1,0.02475,0.25,0.01225,0
